hour;minute;tweets;related;rainfall (mm/30min);Normalized hour;Normalized minute;Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Next batch rainfall (mm/30min);Next batch rainfall class
12;0;5;0;0.0;0.5217391304347826;0.0;0.25;0.0;0.0;0.0;0
13;0;4;0;0.2;0.5652173913043478;0.0;0.2;0.0;0.006775067750677507;0.0;0
3;0;3;0;0.0;0.13043478260869565;0.0;0.15;0.0;0.0;0.0;0
9;30;1;0;0.0;0.391304347826087;1.0;0.05;0.0;0.0;0.0;0
11;30;2;0;0.0;0.4782608695652174;1.0;0.1;0.0;0.0;0.0;0
19;0;2;0;0.0;0.8260869565217391;0.0;0.1;0.0;0.0;0.0;0
6;0;1;0;0.0;0.2608695652173913;0.0;0.05;0.0;0.0;0.0;0
9;0;0;0;0.0;0.391304347826087;0.0;0.0;0.0;0.0;0.0;0
0;30;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0
0;30;2;0;0.0;0.0;1.0;0.1;0.0;0.0;0.0;0
9;30;2;0;0.0;0.391304347826087;1.0;0.1;0.0;0.0;0.0;0
15;30;1;0;0.2;0.6521739130434783;1.0;0.05;0.0;0.006775067750677507;0.0;0
17;0;0;0;0.4;0.7391304347826086;0.0;0.0;0.0;0.013550135501355014;0.4;0
15;0;2;0;0.0;0.6521739130434783;0.0;0.1;0.0;0.0;0.0;0
23;0;4;0;0.0;1.0;0.0;0.2;0.0;0.0;1.18;0
22;0;3;0;0.0;0.9565217391304348;0.0;0.15;0.0;0.0;0.2;0
15;30;2;0;0.0;0.6521739130434783;1.0;0.1;0.0;0.0;0.0;0
8;0;0;0;0.0;0.34782608695652173;0.0;0.0;0.0;0.0;0.0;0
12;30;10;0;0.0;0.5217391304347826;1.0;0.5;0.0;0.0;0.0;0
22;30;3;0;0.0;0.9565217391304348;1.0;0.15;0.0;0.0;0.0;0
15;30;0;0;0.0;0.6521739130434783;1.0;0.0;0.0;0.0;0.0;0
18;0;2;0;0.0;0.782608695652174;0.0;0.1;0.0;0.0;0.0;0
20;0;2;0;0.0;0.8695652173913043;0.0;0.1;0.0;0.0;0.0;0
23;30;1;0;0.0;1.0;1.0;0.05;0.0;0.0;0.0;0
9;30;2;0;0.0;0.391304347826087;1.0;0.1;0.0;0.0;0.0;0
2;30;0;0;0.0;0.08695652173913043;1.0;0.0;0.0;0.0;0.0;0
20;30;3;0;0.0;0.8695652173913043;1.0;0.15;0.0;0.0;0.0;0
0;30;3;0;0.0;0.0;1.0;0.15;0.0;0.0;0.0;0
5;30;0;0;0.0;0.21739130434782608;1.0;0.0;0.0;0.0;0.0;0
2;30;0;0;0.0;0.08695652173913043;1.0;0.0;0.0;0.0;0.0;0
20;0;2;0;0.0;0.8695652173913043;0.0;0.1;0.0;0.0;0.0;0
19;0;4;0;0.0;0.8260869565217391;0.0;0.2;0.0;0.0;0.0;0
5;30;0;0;0.0;0.21739130434782608;1.0;0.0;0.0;0.0;0.0;0
11;30;4;0;0.0;0.4782608695652174;1.0;0.2;0.0;0.0;0.0;0
4;0;0;0;0.0;0.17391304347826086;0.0;0.0;0.0;0.0;0.2;0
21;30;0;0;0.0;0.9130434782608695;1.0;0.0;0.0;0.0;0.0;0
23;0;8;0;0.0;1.0;0.0;0.4;0.0;0.0;0.0;0
21;0;0;0;0.0;0.9130434782608695;0.0;0.0;0.0;0.0;0.0;0
19;0;3;0;0.0;0.8260869565217391;0.0;0.15;0.0;0.0;0.0;0
14;30;8;0;0.0;0.6086956521739131;1.0;0.4;0.0;0.0;0.0;0
20;0;4;0;0.0;0.8695652173913043;0.0;0.2;0.0;0.0;0.0;0
21;30;0;0;0.0;0.9130434782608695;1.0;0.0;0.0;0.0;0.0;0
15;0;0;0;1.57;0.6521739130434783;0.0;0.0;0.0;0.05318428184281843;1.38;0
1;0;0;0;0.0;0.043478260869565216;0.0;0.0;0.0;0.0;0.0;0
0;0;4;0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0
11;30;1;0;0.0;0.4782608695652174;1.0;0.05;0.0;0.0;0.0;0
13;0;4;0;0.0;0.5652173913043478;0.0;0.2;0.0;0.0;0.0;0
