tweets;related;rainfall class;Normalized tweets;Normalized related;Normalized rainfall class;Next batch rainfall class
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
12;0;0.2;0.5454545454545454;0.0;0.024813895781637715;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
7;0;0.0;0.3181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
14;0;0.0;0.6363636363636364;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
8;0;0.0;0.36363636363636365;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.2;0.0;0.0;0.024813895781637715;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
16;0;0.0;0.7272727272727273;0.0;0.0;0
8;0;0.0;0.36363636363636365;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
8;0;0.0;0.36363636363636365;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
7;0;0.0;0.3181818181818182;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
16;0;0.0;0.7272727272727273;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
5;0;0.2;0.22727272727272727;0.0;0.024813895781637715;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
9;0;0.0;0.4090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
12;0;0.0;0.5454545454545454;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
2;0;0.2;0.09090909090909091;0.0;0.024813895781637715;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
13;0;4.51;0.5909090909090909;0.0;0.5595533498759304;1
1;0;0.2;0.045454545454545456;0.0;0.024813895781637715;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
5;0;0.2;0.22727272727272727;0.0;0.024813895781637715;0
3;0;0.2;0.13636363636363635;0.0;0.024813895781637715;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
7;0;0.0;0.3181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
10;0;0.0;0.45454545454545453;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
10;0;0.0;0.45454545454545453;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
14;0;0.0;0.6363636363636364;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
2;0;0.6;0.09090909090909091;0.0;0.07444168734491315;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
10;0;0.0;0.45454545454545453;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
7;0;0.0;0.3181818181818182;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
7;0;0.0;0.3181818181818182;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
6;0;0.0;0.2727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
7;0;0.0;0.3181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;3.15;0.09090909090909091;0.0;0.390818858560794;1
4;0;0.0;0.18181818181818182;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;1;0.0;0.09090909090909091;0.5;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
9;0;8.06;0.4090909090909091;0.0;1.0;1
4;0;0.0;0.18181818181818182;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
7;0;0.0;0.3181818181818182;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
2;0;3.73;0.09090909090909091;0.0;0.4627791563275434;1
5;0;0.2;0.22727272727272727;0.0;0.024813895781637715;0
5;0;0.0;0.22727272727272727;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
4;0;0.0;0.18181818181818182;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
2;0;0.0;0.09090909090909091;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
3;0;0.0;0.13636363636363635;0.0;0.0;0
1;0;0.0;0.045454545454545456;0.0;0.0;0
2;0;0.2;0.09090909090909091;0.0;0.024813895781637715;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0
